Country,Wave,S009,S020,A001,A002,A003,A004,A006,C001,C002,D059,D060,E035,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_10,E069_11,E069_12,E069_13,E069_14,E069_15,E069_17,E069_20,F034,F063,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,X045
South Africa,3,ZA,1996,1.07805044308112,2.09797875984926,1.95279117849759,2.63811863811864,1.40582191780822,1.77101349014182,1.23737727910238,2.39335598338996,3.18549806406195,5.05843706777317,1.63598759048604,2.4381981981982,2.44262890341322,2.77472089314195,2.06209037599172,2.26779163609685,2.44724943481537,2.24758497316637,2.23224144276776,2.65459918729221,2.05166604268064,2.428,2.44453474197481,2.35266229029905,2.46922390722569,1.18105557497379,9.11620689655172,2.25579761068166,2.21763276640056,2.1340350877193,1.78787878787879,2.5849532037437,2.06093694963015,2.47984577637574,3.70874471086037,3.24695340501792,2.03459119496855,3.5823550337958
Zimbabwe,4,ZW,2001,1.03193612774451,1.926,2.15384615384615,2.72066458982347,1.31968031968032,1.64551863041289,1.26278118609407,2.42144373673036,3.14386317907445,6.83903420523139,1.55566801619433,2.25950782997763,2.33520179372197,2.22818791946309,2.16769547325103,2.5046403712297,2.32111111111111,2.29082774049217,2.44372990353698,2.91230207064555,1.97159090909091,2.14877300613497,2.3209242618742,NA,2.15396825396825,1.12880324543611,9.60725075528701,1.70534813319879,1.55344655344655,1.56371049949032,1.233,1.10383064516129,1.21,1.28056112224449,1.9809619238477,1.42311557788945,1.23923923923924,4.10031023784902
Zimbabwe,6,ZW,2012,1.03666666666667,1.824,1.844,2.62266666666667,1.21133333333333,1.78666666666667,1.38333333333333,2.30933333333333,3.13466666666667,6.97733333333333,1.57933333333333,2.31266666666667,2.72933333333333,2.61333333333333,2.44333333333333,2.594,2.448,2.542,2.53333333333333,2.78133333333333,2.068,2.176,2.186,2.36933333333333,2.32666666666667,1.078,9.60466666666667,2.53466666666667,2.34066666666667,2.4,2.36333333333333,1.81266666666667,2.10866666666667,2.088,3.24666666666667,NA,2.11533333333333,3.52666666666667
Spain,4,ES,2000,1.15161557580779,1.61781848459617,1.75979983319433,3.04180602006689,2.46134663341646,1.98748957464554,1.59438775510204,3.12813620071685,3.27782571182053,5.06287170773152,2.62510460251046,2.68452380952381,2.65962837837838,2.83644444444444,2.36141533277169,2.55235602094241,2.6411149825784,2.70252100840336,2.60988074957411,2.88564058469475,2.6331569664903,2.37544483985765,2.56744604316547,NA,2.46802594995366,1.41815097540288,5.82659932659933,2.10197086546701,2.22212908633697,2.1555929352397,1.62962962962963,6.114556416882,4.67896995708155,4.81308411214953,6.37605396290051,5.16412556053812,3.12773403324584,3.32998324958124
Spain,5,ES,2007,1.1203007518797,1.57011686143573,1.67307692307692,2.9071129707113,2.75899581589958,1.88794567062818,1.50345423143351,3.24300699300699,3.39878366637706,5.65254237288136,2.84050632911392,2.4909404659189,2.66124893071001,2.85119574844996,2.3469387755102,2.53316106804479,2.65354330708661,2.76610169491525,2.62956669498726,2.8479381443299,2.7819947043248,2.41181657848325,2.44654088050314,2.44339622641509,2.4160777385159,1.62092624356775,5.3364406779661,2.52714535901926,2.40627650551315,2.06265876375953,1.81947942905122,6.64616755793226,4.63588390501319,5.501303214596,7.08706896551724,5.61684782608696,3.05998209489705,3.29497016197783
Spain,2,ES,1990,1.19973368841545,1.64247669773635,1.76995940460081,3.17491525423729,2.50602409638554,1.78605280974949,1.33470790378007,NA,NA,5.02450980392157,2.56695536309127,2.82176234979973,2.61229946524064,2.71717171717172,3.04487608841259,2.92622401073105,2.85224983210208,NA,2.90021536252692,2.5501976284585,2.69153225806452,NA,NA,2.53748326639893,NA,1.33613445378151,5.97929606625259,2.13034337771549,2.12073669849932,2.31528444139822,1.38731909028256,4.43619322278299,3.52853067047076,4.72249474421864,5.97067039106145,4.474001507159,2.28714285714286,NA
Spain,6,ES,2011,1.09343434343434,1.51063829787234,1.63273960983885,3.08305084745763,2.93627867459643,1.93240901213172,1.57917760279965,3.08376963350785,3.20598290598291,5.14175257731959,2.97692307692308,2.53713298791019,2.8125,3.07846556233653,2.41126279863481,2.78924162257496,2.72362685265911,2.85021276595745,3.06917164816396,3.14347079037801,2.84943429068755,2.4192685102587,2.57875457875458,2.67296137339056,2.58676207513417,1.66925064599483,5.08867427568042,2.15219260533104,2.10714285714286,1.73617021276596,1.43381725021349,7.10952804986643,NA,5.49736842105263,7.52413793103448,NA,2.85013380909902,3.28146258503401
Spain,3,ES,1995,1.19338842975207,1.70149253731343,1.8790658882402,3.11973018549747,2.30590191188695,1.87949790794979,1.43507588532884,2.89478417266187,3.04095563139932,5.56297548605241,2.50707743547044,2.66695059625213,2.61446808510638,2.84242957746479,2.36694915254237,2.79808529155788,2.68869565217391,2.66638584667228,2.88510638297872,3.10146173688736,2.5891265597148,2.29700272479564,2.65837937384899,2.5704407951599,2.56307977736549,1.3409475465313,6.87658495350803,1.92201039861352,1.96618765849535,1.91779661016949,1.41878172588832,5.45550660792952,4.36276223776224,4.40260869565217,6.06395851339672,5.05545454545455,2.74426807760141,3.53476394849785
Sweden,3,SE,1996,1.11595639246779,1.32309217046581,1.54083665338645,2.53326713008937,2.88288288288288,1.92315470171891,1.74340021119324,3.33262935586061,3.65667011375388,5.91983967935872,2.52994923857868,2.4504048582996,2.81618381618382,2.61134453781513,2.05711422845691,2.59451219512195,2.59459459459459,2.51310483870968,2.6551724137931,2.81938775510204,2.33121693121693,2.15163934426229,2.51170568561873,2.34848484848485,2.29308565531476,1.73792394655704,3.93756294058409,2.15230460921844,2.88469184890656,2.58141858141858,1.79502487562189,7.03404255319149,3.86825726141079,7.20799180327869,7.5599593495935,6.78578892371996,4.7045203969129,3.12027491408935
Sweden,5,SE,2006,1.0938123752495,1.31306081754736,1.51246261216351,2.29411764705882,2.91282565130261,2.0160481444333,1.97679112008073,3.31414141414141,3.54070351758794,6.08678102926337,2.44715447154472,2.56224489795918,2.79212916246216,2.53112033195021,2.12887112887113,2.45918367346939,2.34929906542056,2.47830474268416,2.66129032258065,2.73475609756098,2.54610655737705,2.18668012108981,2.55117270788913,2.15298885511651,2.11651469098278,1.84097859327217,3.92648539778449,1.87109768378651,2.7314629258517,2.29417670682731,1.9839518555667,8.40839303991812,3.09044193216855,7.8502024291498,8.38810483870968,6.72605561277034,4.38324607329843,2.83673469387755
Sweden,6,SE,2011,1.12468827930175,1.32392026578073,1.50503355704698,2.28153717627402,3.00670016750419,2.01748542880933,1.97478991596639,3.3250214961307,3.55527638190955,4.9915611814346,2.54863481228669,2.46615252784919,2.73894912427023,2.52208480565371,2.08590492076731,2.33986371379898,2.39756592292089,2.53981559094719,2.35274261603376,2.61433447098976,2.49045138888889,2.23037100949094,2.30164533820841,2.04863481228669,2.30565068493151,1.86558219178082,3.65814151747656,2.25899912203687,2.77862595419847,2.09820666097353,1.85471537807986,8.47038327526132,3.10008703220191,7.99740484429066,8.41131105398458,5.85676625659051,4.69494584837545,2.81478183437222
Switzerland,2,CH,1989,1.16388687454677,1.58496023138106,1.67859751643535,2.73226042428676,2.39056742815033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30989180834621,6.68357142857143,1.91772625280479,1.69912790697674,2.37214443625645,1.59322033898305,4.16731517509728,3.67816091954023,3.2526395173454,4.76311844077961,5.14674735249622,2.97538461538462,NA
Switzerland,3,CH,1996,1.20843672456576,1.49211618257261,1.74040066777963,2.79396984924623,2.62774957698816,1.86963835155593,1.53826311263972,NA,NA,4.8411214953271,2.68624014022787,2.6046511627907,2.93875838926175,2.77392120075047,2.24661016949153,2.63692038495188,2.59019264448336,2.80560271646859,2.51890034364261,2.92151675485009,2.6283422459893,2.77589285714286,2.83,2.28486897717667,2.68177697189483,1.45422842197036,6.09592529711375,2.33135593220339,2.28260869565217,2.64621848739496,1.58803706823926,6.11603188662533,5.05933682373473,5.1,6.34302822925577,6.30565371024735,3.73717371737174,2.78211805555556
Switzerland,5,CH,2007,1.15967741935484,1.48025785656728,1.73241713823767,2.4176804541768,2.59466019417476,1.93811074918567,1.68538398018167,3.20066061106524,3.44081632653061,3.63303498779496,2.56435643564356,2.50496688741722,2.71730300568643,2.67798085291558,2.01543460601137,2.43220338983051,2.28986710963455,2.74653626731866,2.2675,2.83530405405405,2.64612822647794,2.25662251655629,2.4089709762533,2.12241521918941,2.50251677852349,1.45766974015088,6.34646962233169,1.582995951417,1.80548829701372,2.08164915117219,1.51941747572816,7.15703192407248,4.8824027072758,5.55508830950378,6.88778054862843,6.64962279966471,4.43053173241853,2.6267902274642
Thailand,6,TH,2013,1.13127090301003,1.87802840434419,1.98650927487352,1.9812925170068,1.56999161777033,1.98324958123953,1.53685092127303,2.38506711409396,2.84711779448622,5.25271059216013,1.94991364421416,2.04584775086505,2.57552083333333,2.59187620889749,2.54482158398607,2.58648648648649,2.34916446789798,2.43955094991364,2.4614711033275,2.75687666370896,2.32155797101449,2.20372093023256,2.14835680751174,1.94468832309043,2.43525896414343,1.6790017211704,4.21869328493648,2.80984719864177,2.1915611814346,1.65659109991604,1.73835732430144,2.84758679085521,1.91946308724832,1.94285714285714,3.44285714285714,3.98322147651007,1.7858347386172,3.13372582001682
Thailand,5,TH,2007,1.14640522875817,1.82844096542727,2.03540983606557,1.99540983606557,1.49868938401048,1.94895287958115,1.60906701708279,2.47740667976424,2.83868852459016,7.06844850065189,2.1319399085565,2.43230869849575,2.53559764859569,2.73573770491803,2.60940561724363,2.72204054937868,2.57777777777778,2.47939829954218,2.63577023498694,2.85976408912189,2.89783889980354,2.79855643044619,2.68786885245902,2.07652060170046,2.86339869281046,1.6470971950424,7.97647058823529,4.01768172888016,3.43287491814014,2.75636838667538,2.83934426229508,3.09090909090909,2.75636838667538,2.45591116917048,3.29561805101373,3.36601307189542,2.42773054283846,3.14705882352941
Trinidad and Tobago,5,TT,2006,1.059,1.87975951903808,1.70159680638723,2.88799192734611,1.33433433433433,1.83383383383383,1.21084337349398,2.92675159235669,3.35535535535536,7.183,2.34778225806452,2.6125126135217,2.92957746478873,2.8872497365648,2.86947791164659,3.05578512396694,2.72689938398357,2.84939759036145,2.86815415821501,3.19897435897436,2.75316455696203,2.59129511677282,2.44211686879824,2.77936670071502,2.59679144385027,1.15720081135903,9.668,2.57257257257257,3.1041456016178,2.21442885771543,1.76546906187625,1.99797365754813,2.06237424547284,2.31224899598394,3.60502512562814,2.7887323943662,1.86886886886887,3.262891809909
Trinidad and Tobago,6,TT,2011,1.07021063189569,1.91649899396378,1.64688128772636,2.76984924623116,1.31414141414141,1.82978723404255,1.24444444444444,2.92538975501114,3.46060606060606,6.97863682604273,2.04624871531346,2.55578947368421,2.76536885245902,2.97171945701357,2.85230769230769,2.84623655913978,2.69988801791713,2.69018404907975,2.69400630914827,2.95015906680806,2.65419501133787,2.39497716894977,2.31242603550296,2.76839826839827,2.52287581699346,1.19754350051177,9.71155778894472,1.59086294416244,1.96428571428571,1.43147208121827,1.33165322580645,1.74012474012474,NA,2.16632231404959,4.07422680412371,NA,1.39412360688956,3.30612244897959
Tunisia,6,TN,2013,1.02414654454621,1.76807980049875,2.01106382978723,2.71428571428571,1.0648918469218,1.36231884057971,NA,1.82797567332754,2.99489361702128,5.96691176470588,2.4091726618705,2.18914185639229,3.17953321364452,3.18650793650794,2.21254355400697,3.57806691449814,2.90384615384615,3.10089285714286,3.22371967654987,3.61299176578225,2.9100310237849,2.95524017467249,3.26082130965594,2.45859305431879,3.4519427402863,1.30278526504942,9.73815676141258,2.08639705882353,2.70767888307155,2.31362007168459,1.40490278951817,1.13615455381785,NA,2.00698689956332,3.63973063973064,2.00281954887218,1.14877430262046,3.39950166112957
Turkey,3,TR,1996,1.03043022035677,1.3172268907563,1.84190981432361,2.46645536185948,1.36096537250787,1.47182727751448,1.25238600212089,2.26876379690949,2.92937399678973,5.07212055974166,2.32848680667744,1.41179596174283,2.53623188405797,2.53388822829964,2.15831556503198,2.65290602933188,2.31542181622783,2.5572192513369,2.70284793121977,3.0710027100271,2.38370786516854,1.82449941107185,2.00909607731666,2.13987138263666,2.70287727539636,1.26496902959394,9.18064076346285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22053872053872
Turkey,2,TR,1990,1.1379980563654,1.53067185978578,2.29615004935834,2.99702380952381,1.59823182711198,1.54446640316206,1.29464285714286,NA,NA,4.58083832335329,2.07988165680473,1.52263779527559,2.61313131313131,2.65481651376147,2.21859545004946,2.3258883248731,2.43924302788845,NA,2.56167400881057,NA,2.8816631130064,NA,NA,2.19066534260179,NA,1.26646706586826,8.83528265107213,1.52272727272727,1.95964566929134,1.24483775811209,1.19567354965585,1.575,1.66403940886699,4.20335636722606,5.03257650542942,2.95750988142292,1.65483234714004,NA
Turkey,5,TR,2007,1.02379182156134,1.42081784386617,1.6733630952381,2.8076062639821,1.36309523809524,1.63277693474962,1.48036951501155,2.32612055641422,3.23036253776435,4.97194844579227,2.11136363636364,1.53539156626506,2.93592677345538,2.72972972972973,2.03099017384732,2.34507042253521,2.5011636927851,2.8828897338403,2.26073619631902,2.87074303405573,2.64171974522293,2.4967689822294,2.35794542536116,1.97338403041825,3.02878289473684,1.18546555639667,9.35548917102315,1.60610573343261,1.85477802859293,1.33855331841909,1.28187919463087,1.74580152671756,1.75360121304018,2.33610271903323,3.46846846846847,2.84096198603569,1.52170658682635,3.03288958496476
Turkey,4,TR,2001,1.0364920541495,1.31266686443192,1.88739946380697,2.7807486631016,1.35228276877761,1.54421364985163,1.42146050670641,2.31392174704277,3.07578008915305,4.28263437684584,2.16025255562237,1.57696897374702,2.94664679582712,2.55187778485041,2.12746268656716,2.73094305513709,2.41008706094266,2.88928678006565,2.72202274087373,3.1304347826087,2.58460579619819,2.12769328263625,2.25094816687737,NA,2.70324427480916,1.22921686746988,9.096011816839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21014925373134
Turkey,6,TR,2011,1.04800498753117,1.43714821763602,1.70736312146004,2.52641509433962,1.44875,1.59284818067754,1.52143757881463,2.07519280205656,2.88515228426396,4.51752708731676,2.02873563218391,1.91146496815287,2.69942565411615,2.66869918699187,1.99810606060606,2.4400518470512,2.3854639844257,2.61922833649589,2.34910485933504,2.80038634900193,2.50593667546174,2.49167221852099,2.35384615384615,2.14569961489089,2.71847898599066,1.1752380952381,9.17852604828463,1.66562304320601,1.88389513108614,1.26670830730793,1.26092384519351,1.73224387177876,NA,2.24022698612863,3.33568677792041,NA,1.37978656622724,3.04496516782774
Uganda,4,UG,2001,1.12175648702595,1.32335329341317,1.78521478521479,2.34879032258065,1.35164835164835,1.72233400402414,1.14185110663984,2.17378048780488,3.17540322580645,7.19319319319319,1.5398773006135,1.88085539714868,2.09707724425887,2.29339853300733,2.31836734693878,1.91546391752577,2.12208657047725,2.13492927094668,1.84851586489253,2.6979280261723,2.04424778761062,2.02947598253275,1.93695652173913,NA,1.64686098654709,1.07150050352467,9.26086956521739,1.98595787362086,2.84184184184184,3.57815631262525,2.23547094188377,1.277,1.91691691691692,2.03496503496504,3.24650698602794,1.93793793793794,1.20259481037924,4.08500590318772
Ukraine,6,UA,2011,1.09266666666667,1.728,1.884,2.92666666666667,2.218,1.90415785764623,1.39520547945205,2.394,3.04666666666667,3.48133333333333,1.964,2.37666666666667,2.53533333333333,2.75666666666667,2.93666666666667,3.13466666666667,2.67466666666667,2.48133333333333,3.074,3.12533333333333,2.73266666666667,2.49333333333333,2.49733333333333,3.04266666666667,2.58866666666667,1.34466666666667,7.28866666666667,2.69733333333333,3.512,2.56,1.998,2.49066666666667,2.55066666666667,3.668,5.38733333333333,NA,1.91866666666667,3.44066666666667
Ukraine,5,UA,2006,1.1372351160444,1.78441295546559,1.95238095238095,2.81466395112016,2.43094496365524,1.89468196037539,1.47384937238494,2.39544962080173,2.76785714285714,6.8841778697001,2.15748031496063,2.47159090909091,2.60232067510549,2.75,2.85791173304629,3.09485714285714,2.6400462962963,2.50263435194942,2.92554557124519,3.16589861751152,2.56334563345633,2.57647058823529,2.55495251017639,2.86733556298774,2.69828722002635,1.20629750271444,7.18502673796791,3.36294691224269,3.77905759162304,3.27872340425532,2.52275132275132,2.65163472378805,2.5974025974026,3.98111111111111,5.01430143014301,4.67021276595745,2.2516339869281,3.33972310969116
Ukraine,3,UA,1996,1.15929521754764,1.77720964207451,2.06957502820609,2.91707500942329,2.45362431800468,1.78937235271467,1.47194719471947,2.18227848101266,2.65573089700997,6.67136701919311,2.1496062992126,2.20541586073501,2.66565809379728,2.79693177230521,2.83087957719894,2.81656101426307,2.68337510442774,2.59090909090909,2.70814132104455,3.15069066555044,2.46935866983373,2.29973890339426,2.36421173762946,2.65882352941176,2.25502232142857,1.39700078926598,5.96324365289883,3.18736662398634,4.36124031007752,3.45116092874299,1.96380597014925,2.01498751040799,2.16666666666667,4.24968206867317,4.93247186327637,4.74771480804388,2.02568218298555,3.66691422205719
Macedonia,3,MK,1998,1.02222222222222,1.60062565172054,1.6786102062975,2.89802289281998,2.11844863731656,1.67853403141361,1.33907427341227,2.49725576289791,3.19296375266525,5.11170784103115,2.7962962962963,2.6078431372549,2.99783783783784,3.2144495412844,2.91534391534392,3.24408602150538,3.08743169398907,2.92600422832981,3.16880341880342,3.28324324324324,2.93685419058553,2.68648018648019,2.91962174940898,2.91657638136511,2.56689342403628,1.35199004975124,6.57883597883598,3.17048054919908,2.40106382978723,2.35421166306695,1.42461538461538,1.67731629392971,1.67327766179541,4.52008238928939,4.56659836065574,2.6210295728368,1.50621118012422,3.48243801652893
Macedonia,4,MK,2001,1.02469135802469,1.57129186602871,1.79904306220096,2.76679462571977,1.80518234165067,1.79360465116279,1.35374149659864,2.66304347826087,3.34177215189873,5.31168831168831,2.51010587102984,2.46353166986564,3.00386473429952,3.24214792299899,2.5647171620326,3.49663784822286,3.15588235294118,2.93863854266539,3.40673076923077,3.374156219865,3.04615384615385,2.6827731092437,2.6478578892372,NA,2.80830039525692,1.16360116166505,7.66221374045802,2.99371727748691,2.01556420233463,2.29766536964981,1.48732943469786,1.93137254901961,1.59903381642512,3.81586679725759,4.15658021133525,3.21963562753036,1.44315992292871,3.4208984375
Egypt,5,EG,2008,1.02392658144871,1.71573770491803,2.45454545454545,2.92709359605911,1.04819672131148,1.19061679790026,1.04070912672357,1.3752462245568,2.72897503285151,6.76146179401993,NA,NA,2.34504347826087,2.72072072072072,NA,NA,2.38788522848034,1.9946984758118,NA,NA,2.65588339850693,2.60021786492375,2.59085882786583,NA,2.93046594982079,1.0680697139099,9.90554280091833,2.00065703022339,1.73409836065574,1.7227332457293,1.36688524590164,NA,NA,NA,4.97928313054916,1.26320971447325,1.15086913742211,3.47344262295082
Egypt,6,EG,2013,1.03939592908733,1.74392646093237,2.35653315824032,2.1661195009849,1.06504599211564,1.20879842416284,1.29809586342745,1.59816152330926,2.69336835193697,4.24294156270519,1.81961816984858,NA,2.73895847066579,3.0265306122449,2.51184210526316,3.01194426011944,2.93737508327781,2.32654402102497,2.68618421052632,3.14390406395736,2.72642762284197,3.08160535117057,3.02087542087542,2.38314680710994,3.57104194857916,NA,NA,2.78529218647406,2.20551543007223,1.93237032173342,1.8752462245568,NA,NA,NA,5.08076165462902,2.62114248194353,2.37754432042022,3.62179908076165
Egypt,4,EG,2001,1.039,1.82188125416945,2.45323499832383,2.6394115634622,1.028,1.204,1.028,1.63170241286863,2.89919893190921,8.23166666666667,1.6813922356091,2.231,2.15356885364095,2.18388245770258,1.67366666666667,2.13961605584642,2.19363011219689,2.17593220338983,2.33637053910402,2.53522867737948,2.9965202261853,1.93594964827842,2.05312383090161,NA,2.99074818986323,1.01336451720682,9.62733333333333,1.82123655913978,1.68835502168835,1.57593027153872,1.14280947614281,1.00533333333333,1.075,2.15474598930481,4.58644859813084,1.425,1.17645096731154,3.27184801381693
Great Britain,3,GB-GBN,1998,NA,NA,NA,NA,NA,1.82649253731343,1.55702167766258,NA,NA,5.06302916274694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.27634011090573,NA,NA,NA,NA,5.18068833652008,4.50047214353163,5.28462998102467,6.50563909774436,NA,NA,3.18206770356816
Great Britain,5,GB-GBN,2005,1.07032755298651,1.34966378482229,1.66893865628043,2.70877531340405,2.65497076023392,1.91732283464567,1.57360406091371,2.92643923240938,3.22057368941642,5.41453831041257,2.55439330543933,1.96613545816733,3.1779744346116,2.87919463087248,2.14619883040936,2.75987841945289,2.59767687434002,2.82868525896414,2.81781781781782,3.05230769230769,2.75581395348837,2.24793388429752,2.26039119804401,2.3574297188755,2.6353591160221,1.61507936507937,5.57756097560976,2.16269841269841,2.38203356367226,2.29051383399209,1.65294117647059,5.65803667745415,3.9105098855359,4.95277207392197,6.40867810292634,6.04658385093168,3.81721572794899,NA
Tanzania,4,TZ,2001,1.09010600706714,1.84710351377018,2.50287907869482,2.01190476190476,1.20373831775701,1.89314336598397,1.38983050847458,2.5933682373473,3.28073234524847,4.97135183527305,1.4431718061674,1.42517605633803,1.88928571428571,2.01958863858962,2.09929701230228,1.78245299910474,2.06420233463035,1.83288166214995,1.65709156193896,2.29827742520399,2.12285456187895,2.23417085427136,1.7803958529689,NA,1.75956284153005,1.07020702070207,9.60779220779221,1.62029746281715,1.520381613183,1.72632493483927,1.28534482758621,1.15258620689655,1.21052631578947,1.33131487889273,4.01573426573427,1.4874022589053,1.13577023498695,3.6375
United States,4,US,1999,1.05504587155963,1.39866555462886,1.669449081803,2.35087719298246,1.62792642140468,1.98235294117647,1.59949195596952,2.93936731107206,3.30996621621622,5.71822742474916,1.91959798994975,1.87226890756303,2.8510460251046,2.65931156222418,2.1473063973064,2.68430034129693,2.41342756183746,2.86638655462185,2.68723584108199,2.90761334473909,2.44273504273504,2.30404823428079,2.34231103388358,NA,2.37771975630983,1.17881355932203,8.52671118530885,2.1687552213868,2.64327485380117,2.2228714524207,1.56010016694491,4.76910016977929,3.0176322418136,4.36356003358522,5.92301255230126,5.0546218487395,2.64339781328848,2.87351443123939
United States,3,US,1995,1.05710577547047,1.34873129472999,1.70588235294118,2.3145108338805,1.63168187744459,1.9017798286091,1.48195187165775,2.7571329157968,3.06542056074766,5.43545150501672,1.84868421052632,1.82981530343008,2.83853820598007,2.71135531135531,2.16286863270777,2.80205479452055,2.4974358974359,2.81503659347971,2.78447121820616,2.90803814713896,2.46272855133615,2.47233360064154,2.49527959331881,2.702,2.54187192118227,1.18974700399467,8.21996060407091,1.6259040105194,1.87169312169312,1.68417596848326,1.21850393700787,3.67391304347826,2.43259557344064,3.89627118644068,5.23419827012641,4.58783321941217,2.29531568228106,3.0393220338983
United States,5,US,2006,1.0569823434992,1.44453376205788,1.75,2.42845594179466,1.88700564971751,2.19109311740891,1.65319320937753,2.85807504078303,3.23476848090983,6.1849710982659,2.15016501650165,1.82537067545305,2.89447650453421,2.8428927680798,2.12953795379538,2.92586352148273,2.61097256857855,2.88696369636964,2.68046357615894,2.98180314309347,2.82821576763485,2.49463253509496,2.5,2.3811101905551,2.8348623853211,1.28369384359401,8.25,2.18151260504202,2.44444444444444,1.95546218487395,1.58655462184874,4.50297872340426,3.18543607112616,4.46173469387755,5.81324278438031,4.9660441426146,2.7419627749577,3.12859560067682
United States,6,US,2011,1.09950472760018,1.50338906461817,1.69136918210574,2.42973708068903,2.0230352303523,2.18424626527841,1.719131614654,3.03762466001813,3.32956088727931,5.54105839416058,2.29612756264237,1.8126709206928,2.92622950819672,2.97530864197531,2.14259681093394,3.00046082949309,2.55362053162236,2.88291571753986,2.78235025148605,3.08500914076782,2.72956841138659,2.54756380510441,2.48144754924416,2.40402193784278,2.8108605614358,1.36471123237835,7.80136363636364,2.18140174072377,2.45695970695971,1.83333333333333,1.68045977011494,5.39694302918018,NA,4.80756806645132,6.19935394554684,NA,3.06487488415199,3.03851444291609
Burkina Faso,5,BF,2007,1.05813193990856,1.54587155963303,2.35430916552668,2.53942777390091,1.19853917662683,1.60567184334909,1.37777777777778,2.19745222929936,2.67717614804661,7.07386363636364,1.7807848443843,2.1599718111346,2.42914012738854,2.45950554134697,2.4779566130161,2.77290524667189,2.40752110514198,2.35093167701863,2.55875831485588,3.00675168792198,2.44498381877023,2.17721518987342,2.09309309309309,2.58490566037736,2.21566901408451,1.1,9.10823373173971,2.64629762760604,2.44214285714286,2.52302158273381,2.69336219336219,1.75949367088608,2.31143052703628,2.44429160935351,3.51869806094183,2.54787616990641,2.31027253668763,4.02956393200296
Uruguay,3,UY,1996,1.10220440881764,1.56596173212487,1.65752032520325,2.79489795918367,2.46146044624746,2.46153846153846,1.32287449392713,2.62854030501089,3.06811145510836,5.14963880288958,2.365,2.876,2.397,2.845,2.545,2.766,2.708,2.46,2.763,2.834,2.701,2.173,2.65,2.348,2.469,1.53902185223725,6.65989847715736,1.81045081967213,2.24745417515275,1.76073619631902,1.29196337741607,4.04870466321244,3.87692307692308,3.83247687564234,6.22889114954222,4.74128827877508,2.38526315789474,3.34141414141414
Uruguay,5,UY,2006,1.11511511511512,1.67069486404834,1.71385237613751,2.90707070707071,2.57272727272727,1.87010309278351,1.33785192909281,2.94672586015538,3.16981132075472,5.35343915343915,2.54874371859296,2.84210526315789,2.56619144602851,2.97110423116615,2.48841893252769,2.66188524590164,3.16683937823834,2.58012170385396,2.34681496461072,2.88211382113821,2.85036119711042,2.36577868852459,2.22803347280335,2.42505133470226,2.64626556016598,1.51253761283852,7.3150406504065,2.41260162601626,2.69402228976697,1.98178137651822,1.81092012133468,5.65670103092784,5.12972420837589,4.49439347604485,7.07589743589744,4.7471383975026,2.9959100204499,3.60564853556485
Uruguay,6,UY,2011,1.13213213213213,1.6950852557673,1.64235055724417,2.96572580645161,2.71500503524673,1.79124236252546,1.40481171548117,3.44334433443344,3.23189926547744,5.11029411764706,2.77525773195876,2.84791666666667,2.67901234567901,2.9668449197861,2.4847250509165,2.75961538461538,3.09513274336283,2.71501532175689,2.3712512926577,2.92925026399155,2.624,2.16079295154185,2.05340909090909,2.53976670201485,2.66193853427896,1.58156779661017,6.65156418554477,2.2639175257732,2.09387755102041,1.57517658930373,1.53367346938776,6.28165938864629,4.739651416122,3.86552828175027,7.37060041407867,4.53828306264501,2.35706340378198,3.54974358974359
Uzbekistan,6,UZ,2011,1.028,1.57771847898599,2.1443922095366,2.61652115513768,1.97638326585695,1.52445652173913,1.75521557719054,1.73687798227676,2.43712172158709,4.59218289085546,1.70325779036827,1.27117486338798,1.73061224489796,1.86450540315877,1.62962962962963,1.40993328391401,1.50278164116829,1.6006734006734,1.27210884353742,1.70098410295231,1.86836027713626,1.73035439137134,1.56508422664625,1.59701492537313,1.625,1.48327402135231,8.91866666666667,2.65933333333333,2.27818545697131,2.16889185580774,1.54569713142095,1.62803234501348,1.58772515010007,2.54088471849866,3.0126920507682,NA,1.54533333333333,3.18245125348189
Venezuela,4,VE,2000,1.02416666666667,1.59083333333333,1.46583333333333,2.89715719063545,1.53968253968254,1.84647651006711,1.25733445096396,2.7618636755824,3.44781144781145,5.58053691275168,1.80083333333333,2.23470243084661,2.21953255425709,3.19915254237288,2.77610693400167,2.9156010230179,2.83333333333333,2.24833333333333,2.424013434089,3.29731993299833,2.26239316239316,2.12434782608696,2.59649122807018,NA,2.56209751609936,1.22550675675676,9.53266331658291,2.97818791946309,2.85666387259011,1.81909547738693,1.62259414225941,2.43650126156434,2.21961441743504,1.9933110367893,4.77032690695725,3.11317567567568,1.54803675856307,3.30814441645676
